episode,bank_index,bank_batch_index,bank_batch_member,name,sampling_mode,profile,tau_actual,log10_lambda1,scale_bin,lambda1,gamma,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,q_label_energy_frac,base_krr_mse,mse,mse_ratio,krr_input_mse,krr_input_ratio,model_vs_input_krr,pred_drift,krr_drift
129,129,129,0,y_perp,fixed_target_rich,minimal_smooth,11.381921768188477,0.9982848167419434,"[0,1)",9.960584330458012,,47,40,18,19,41,19,41,0.03974105738810496,0.016667273110055374,1.0,0.49307820674196196,0.06785152850251427,54.10971317004187,797.4722804960364,53.908441548847215,794.505926964484,0.00020806219627762926,1.0027402560609135,1.001160218485959
130,130,130,0,y,fixed_target_rich,minimal_step,7.414311408996582,0.0046433210372924805,"[0,1)",1.01074900164604,,47,40,29,29,47,29,47,0.0391347101674805,1.3214510526772184e-26,1.0,0.6646787093127208,0.14815137773485118,0.15289355546490802,1.0320090018909172,0.14815137773485118,1.0,0.05354639897633296,0.0,0.0
130,130,130,0,y_Q,fixed_target_rich,minimal_step,7.414311408996582,0.0046433210372924805,"[0,1)",1.01074900164604,,47,40,29,29,47,29,47,0.0391347101674805,1.3214510526772184e-26,1.0,0.6646787093127208,0.14815137773485118,0.176985860993724,1.1946285191520685,0.15645209290849518,1.0560286060147204,0.050782257004580986,0.08445772442694327,0.08345270512452467
130,130,130,0,y_perp,fixed_target_rich,minimal_step,7.414311408996582,0.0046433210372924805,"[0,1)",1.01074900164604,,47,40,29,29,47,29,47,0.0391347101674805,1.3214510526772184e-26,1.0,0.6646787093127208,0.14815137773485118,1.9427779898658606,13.113465561844997,1.9281470331505688,13.01470875688651,0.0012974724676694182,1.0015345606162218,0.9965117390212378
131,131,131,0,y,fixed_target_rich,minimal_step,0.9889276027679443,-1.6053799986839294,"[-2,-1)",0.024809613654691996,,47,40,10,10,47,10,47,0.044138684882701104,3.0373630054663557e-29,1.0,0.14758506951745015,0.037365489877576506,0.03943524539686883,1.055392168711654,0.037365489877576506,1.0,0.05459072820324865,0.0,0.0
131,131,131,0,y_Q,fixed_target_rich,minimal_step,0.9889276027679443,-1.6053799986839294,"[-2,-1)",0.024809613654691996,,47,40,10,10,47,10,47,0.044138684882701104,3.0373630054663557e-29,1.0,0.14758506951745015,0.037365489877576506,0.04017437729904942,1.0751733064567304,0.03728193828895089,0.9977639370205138,0.04170549146866178,0.3184144485328156,0.185031793219416
131,131,131,0,y_perp,fixed_target_rich,minimal_step,0.9889276027679443,-1.6053799986839294,"[-2,-1)",0.024809613654691996,,47,40,10,10,47,10,47,0.044138684882701104,3.0373630054663557e-29,1.0,0.14758506951745015,0.037365489877576506,0.08657570356573557,2.316996347415499,0.08003305221303698,2.1418975764871697,0.028468779814839588,0.9833669682064288,0.9827325350757917
132,132,132,0,y,fixed_target_rich,minimal_smooth,5.38391637802124,-0.7123224139213562,"[-1,0)",0.19394455267951946,,47,40,18,18,47,18,47,0.04330937227603037,5.9913696018471714e-28,1.0,0.42629649288171834,0.06350621866027265,0.06559320612767532,1.0328627260673011,0.06350621866027265,1.0,0.035308612444593816,0.0,0.0
132,132,132,0,y_Q,fixed_target_rich,minimal_smooth,5.38391637802124,-0.7123224139213562,"[-1,0)",0.19394455267951946,,47,40,18,18,47,18,47,0.04330937227603037,5.9913696018471714e-28,1.0,0.42629649288171834,0.06350621866027265,0.06552246617586721,1.0317488201648488,0.06666169293615512,1.0496876422884305,0.018043211282731772,0.08147677620438931,0.058124950969957505
132,132,132,0,y_perp,fixed_target_rich,minimal_smooth,5.38391637802124,-0.7123224139213562,"[-1,0)",0.19394455267951946,,47,40,18,18,47,18,47,0.04330937227603037,5.9913696018471714e-28,1.0,0.42629649288171834,0.06350621866027265,0.7409852860519882,11.667916964414127,0.729118850298698,11.48106225941634,0.0025370086589240927,1.0050895338858117,0.998309315830699
133,133,133,0,y,fixed_target_rich,minimal_step,6.534492015838623,0.3822302222251892,"[0,1)",2.411183273316296,,47,40,28,28,47,28,47,0.048850891224566075,1.348432495978705e-26,1.0,0.5920912324658837,0.26881289671973213,0.27731632500680325,1.0316332601256737,0.26881289671973213,1.0,0.0902012816678651,0.0,0.0
133,133,133,0,y_Q,fixed_target_rich,minimal_step,6.534492015838623,0.3822302222251892,"[0,1)",2.411183273316296,,47,40,28,28,47,28,47,0.048850891224566075,1.348432495978705e-26,1.0,0.5920912324658837,0.26881289671973213,0.26258603135018976,0.9768356896357001,0.2671030716172216,0.9936393486942956,0.029800271721628295,0.13238905112041413,0.03981231402092741
133,133,133,0,y_perp,fixed_target_rich,minimal_step,6.534492015838623,0.3822302222251892,"[0,1)",2.411183273316296,,47,40,28,28,47,28,47,0.048850891224566075,1.348432495978705e-26,1.0,0.5920912324658837,0.26881289671973213,2.393787781714675,8.90503324403542,2.4518386743230116,9.120986025009547,0.006780097555380369,0.9735357355722271,0.9992071755407272
134,134,134,0,y,fixed_target_rich,minimal_step,8.243692398071289,0.5081082582473755,"[0,1)",3.221871819509582,,47,40,27,27,47,27,47,0.0432419862133797,4.736089291845989e-25,1.0,0.7038518822719766,0.12633714315491634,0.1703929383211229,1.348716094618229,0.12633714315491634,1.0,0.41400598671574623,0.0,0.0
134,134,134,0,y_Q,fixed_target_rich,minimal_step,8.243692398071289,0.5081082582473755,"[0,1)",3.221871819509582,,47,40,27,27,47,27,47,0.0432419862133797,4.736089291845989e-25,1.0,0.7038518822719766,0.12633714315491634,0.15159163812286863,1.1998976258073597,0.12377590806101832,0.979726982659744,0.2164601049007379,0.03528005220814015,0.018789956755547173
134,134,134,0,y_perp,fixed_target_rich,minimal_step,8.243692398071289,0.5081082582473755,"[0,1)",3.221871819509582,,47,40,27,27,47,27,47,0.0432419862133797,4.736089291845989e-25,1.0,0.7038518822719766,0.12633714315491634,7.826778479109214,61.951523389379716,7.834290271365177,62.01098169331455,0.001005116048071104,0.9980020994120758,0.9998234531780975
135,135,135,0,y,fixed_target_rich,minimal_smooth,13.228067398071289,-1.3029414415359497,"[-2,-1)",0.04978042023048783,,47,40,32,32,47,32,47,0.03599571412780823,2.720176922570145e-28,1.0,0.6915418402784693,0.21185608350455926,0.2884759044500996,1.3616597629772167,0.21185608350455926,1.0,0.13293200130388144,0.0,0.0
135,135,135,0,y_Q,fixed_target_rich,minimal_smooth,13.228067398071289,-1.3029414415359497,"[-2,-1)",0.04978042023048783,,47,40,32,32,47,32,47,0.03599571412780823,2.720176922570145e-28,1.0,0.6915418402784693,0.21185608350455926,0.26085677242061467,1.2312923382018477,0.21732240267236375,1.0258020401273342,0.10503203777275032,0.14473143710937109,0.08790108698263788
135,135,135,0,y_perp,fixed_target_rich,minimal_smooth,13.228067398071289,-1.3029414415359497,"[-2,-1)",0.04978042023048783,,47,40,32,32,47,32,47,0.03599571412780823,2.720176922570145e-28,1.0,0.6915418402784693,0.21185608350455926,1.2991951492088796,6.132442022515347,1.2773495675450377,6.0293268260929995,0.01354077303443674,0.9899323248288461,0.9961292079379026
136,136,136,0,y,fixed_target_rich,minimal_smooth,11.054397583007812,0.308552622795105,"[0,1)",2.034944752041822,,47,40,21,21,47,21,47,0.03045516788081111,1.2290490495843184e-25,1.0,0.5186751607596165,0.10515350116040789,0.1319659834832639,1.2549842090560022,0.10515350116040789,1.0,0.13965326790215804,0.0,0.0
136,136,136,0,y_Q,fixed_target_rich,minimal_smooth,11.054397583007812,0.308552622795105,"[0,1)",2.034944752041822,,47,40,21,21,47,21,47,0.03045516788081111,1.2290490495843184e-25,1.0,0.5186751607596165,0.10515350116040789,0.14319442402498744,1.3617656325731797,0.10635180026518212,1.0113957128535955,0.09261656762469393,0.032139485087331686,0.01868086110085924
136,136,136,0,y_perp,fixed_target_rich,minimal_smooth,11.054397583007812,0.308552622795105,"[0,1)",2.034944752041822,,47,40,21,21,47,21,47,0.03045516788081111,1.2290490495843184e-25,1.0,0.5186751607596165,0.10515350116040789,5.873800423353363,55.85929482645653,5.835241469965968,55.49260277187078,0.0007711931667816974,1.0039245446745417,0.9998254974886359
137,137,137,0,y,fixed_target_rich,minimal_step,10.161993980407715,0.7919285297393799,"[0,1)",6.193391443032861,,47,40,30,30,47,30,47,0.046599174149567546,1.6815101142874932e-25,1.0,0.7498239395667504,0.12751817195614373,0.17516954116077524,1.3736829698360156,0.12751817195614373,1.0,0.2964655747736556,0.0,0.0
137,137,137,0,y_Q,fixed_target_rich,minimal_step,10.161993980407715,0.7919285297393799,"[0,1)",6.193391443032861,,47,40,30,30,47,30,47,0.046599174149567546,1.6815101142874932e-25,1.0,0.7498239395667504,0.12751817195614373,0.18076726407238758,1.417580422455847,0.13208430434319327,1.0358076995380698,0.37763940402442875,0.1139335513283342,0.062117681177542884
137,137,137,0,y_perp,fixed_target_rich,minimal_step,10.161993980407715,0.7919285297393799,"[0,1)",6.193391443032861,,47,40,30,30,47,30,47,0.046599174149567546,1.6815101142874932e-25,1.0,0.7498239395667504,0.12751817195614373,2.488873441361093,19.517794234198014,2.34092748739375,18.35759916789621,0.006072127194879749,1.0294384240096057,0.9980688321378038
138,138,138,0,y,fixed_target_rich,minimal_step,2.6659650802612305,-1.0518596768379211,"[-2,-1)",0.08874427038006213,,47,40,24,24,47,24,47,0.04563679007883873,5.22379692146581e-29,1.0,0.5288963012894601,0.09646570590746265,0.10425161003459227,1.0807116275559987,0.09646570590746265,1.0,0.049058120361788436,0.0,0.0
138,138,138,0,y_Q,fixed_target_rich,minimal_step,2.6659650802612305,-1.0518596768379211,"[-2,-1)",0.08874427038006213,,47,40,24,24,47,24,47,0.04563679007883873,5.22379692146581e-29,1.0,0.5288963012894601,0.09646570590746265,0.11247681876225417,1.165977252788163,0.10348688778841679,1.0727842274609942,0.02344413312124541,0.30441400403115637,0.24007252405177423
138,138,138,0,y_perp,fixed_target_rich,minimal_step,2.6659650802612305,-1.0518596768379211,"[-2,-1)",0.08874427038006213,,47,40,24,24,47,24,47,0.04563679007883873,5.22379692146581e-29,1.0,0.5288963012894601,0.09646570590746265,0.26044596711029294,2.6998814206587864,0.25237580822652117,2.616223100763079,0.01385634257777113,0.9733681556318108,0.9707549552768096
139,139,139,0,y,fixed_target_rich,minimal_step,6.601238250732422,-0.6078351736068726,"[-1,0)",0.2466975442869536,,47,40,28,28,47,28,47,0.04778390406006227,2.817348250260234e-28,1.0,0.4246113189344257,0.13216196494723692,0.2203959419719202,1.6676200452975178,0.13216196494723692,1.0,0.2654610772948261,0.0,0.0
139,139,139,0,y_Q,fixed_target_rich,minimal_step,6.601238250732422,-0.6078351736068726,"[-1,0)",0.2466975442869536,,47,40,28,28,47,28,47,0.04778390406006227,2.817348250260234e-28,1.0,0.4246113189344257,0.13216196494723692,0.14868922546901028,1.1250530780801538,0.13525659217383285,1.0234154147740722,0.029018575243379516,0.21504658421270803,0.09609717604387663
139,139,139,0,y_perp,fixed_target_rich,minimal_step,6.601238250732422,-0.6078351736068726,"[-1,0)",0.2466975442869536,,47,40,28,28,47,28,47,0.04778390406006227,2.817348250260234e-28,1.0,0.4246113189344257,0.13216196494723692,0.8854851795402837,6.700000108910278,0.7104658134622477,5.375720720752656,0.026017188891267345,1.076013491297463,0.9953719569869315
140,140,140,0,y,fixed_target_rich,minimal_step,5.2190046310424805,0.093902587890625,"[0,1)",1.2413738366200573,,47,40,27,27,47,27,47,0.047634425485408395,9.157395544936635e-27,1.0,0.4197060639395043,0.12870304058050364,0.16225046020103698,1.26065755299347,0.12870304058050364,1.0,0.06526165610266142,0.0,0.0
140,140,140,0,y_Q,fixed_target_rich,minimal_step,5.2190046310424805,0.093902587890625,"[0,1)",1.2413738366200573,,47,40,27,27,47,27,47,0.047634425485408395,9.157395544936635e-27,1.0,0.4197060639395043,0.12870304058050364,0.1513775069483838,1.17617661762775,0.12805824239558933,0.9949900314553098,0.04462803352754175,0.11267242963971288,0.10057744625289815
140,140,140,0,y_perp,fixed_target_rich,minimal_step,5.2190046310424805,0.093902587890625,"[0,1)",1.2413738366200573,,47,40,27,27,47,27,47,0.047634425485408395,9.157395544936635e-27,1.0,0.4197060639395043,0.12870304058050364,0.695321677107562,5.402527197270362,0.6758316754251062,5.251093310436393,0.0023842170655902334,1.002735361284594,0.9949292323099749
141,141,141,0,y,fixed_target_rich,minimal_step,8.243520736694336,-0.40075594186782837,"[-1,0)",0.39741481979553445,,47,40,30,30,47,30,47,0.037797913440234275,7.812546983948206e-28,1.0,0.682677904309494,0.2868003252776418,0.31344940710673513,1.0929185899747331,0.2868003252776418,1.0,0.04930505965063004,0.0,0.0
141,141,141,0,y_Q,fixed_target_rich,minimal_step,8.243520736694336,-0.40075594186782837,"[-1,0)",0.39741481979553445,,47,40,30,30,47,30,47,0.037797913440234275,7.812546983948206e-28,1.0,0.682677904309494,0.2868003252776418,0.32282679397294733,1.1256151598169546,0.30398193768212906,1.059907925096857,0.04254831570626427,0.10708365767276525,0.07779378928366143
141,141,141,0,y_perp,fixed_target_rich,minimal_step,8.243520736694336,-0.40075594186782837,"[-1,0)",0.39741481979553445,,47,40,30,30,47,30,47,0.037797913440234275,7.812546983948206e-28,1.0,0.682677904309494,0.2868003252776418,1.8632338219741391,6.496623810208042,1.894455278893864,6.60548511254269,0.0037295266261821217,0.984804747070292,0.9969694711216737
142,142,142,0,y,fixed_target_rich,minimal_step,3.3669931888580322,-1.3293574452400208,"[-2,-1)",0.046842768493608085,,47,40,22,22,47,22,47,0.048014937982438104,8.271473716188745e-29,1.0,0.2628294340822347,0.0563784137592757,0.06331254384230844,1.1229926424081398,0.0563784137592757,1.0,0.017357014009061127,0.0,0.0
142,142,142,0,y_Q,fixed_target_rich,minimal_step,3.3669931888580322,-1.3293574452400208,"[-2,-1)",0.046842768493608085,,47,40,22,22,47,22,47,0.048014937982438104,8.271473716188745e-29,1.0,0.2628294340822347,0.0563784137592757,0.08669711937703892,1.5377715263011458,0.07642015017024306,1.3554859932126058,0.02662974229037169,0.20322191350606217,0.18766280934467755
142,142,142,0,y_perp,fixed_target_rich,minimal_step,3.3669931888580322,-1.3293574452400208,"[-2,-1)",0.046842768493608085,,47,40,22,22,47,22,47,0.048014937982438104,8.271473716188745e-29,1.0,0.2628294340822347,0.0563784137592757,0.3122130828437225,5.537812471574822,0.30583087071295784,5.424609355254178,0.002071888608340514,0.9891164239819072,0.9822335109270781
143,143,143,0,y,fixed_target_rich,minimal_step,5.8678388595581055,-0.7764851450920105,"[-1,0)",0.16730728623580343,,47,40,21,21,47,21,47,0.043505822668949236,8.868426847421071e-28,1.0,0.41817421062034743,0.04673097207370871,0.05951594008319895,1.273586605245971,0.04673097207370871,1.0,0.3554469652349518,0.0,0.0
143,143,143,0,y_Q,fixed_target_rich,minimal_step,5.8678388595581055,-0.7764851450920105,"[-1,0)",0.16730728623580343,,47,40,21,21,47,21,47,0.043505822668949236,8.868426847421071e-28,1.0,0.41817421062034743,0.04673097207370871,0.06897285411372767,1.4759559036122096,0.054663039833794044,1.1697389848337436,0.12243031253573636,0.07413866912333705,0.04761667963863118
143,143,143,0,y_perp,fixed_target_rich,minimal_step,5.8678388595581055,-0.7764851450920105,"[-1,0)",0.16730728623580343,,47,40,21,21,47,21,47,0.043505822668949236,8.868426847421071e-28,1.0,0.41817421062034743,0.04673097207370871,3.487496455652537,74.62922984250602,3.679250290188661,78.73258626816886,0.0011170287625170883,0.9720685763734751,0.9988656825719892
144,144,144,0,y,fixed_target_rich,minimal_step,10.888559341430664,-0.42406362295150757,"[-1,0)",0.37664861695174096,,47,40,29,29,47,29,47,0.04163370090474786,2.6253094313113548e-27,1.0,0.503236089000081,0.29556938617510914,0.25868528381094713,0.8752100045222202,0.29556938617510914,1.0,0.32203689524553725,0.0,0.0
144,144,144,0,y_Q,fixed_target_rich,minimal_step,10.888559341430664,-0.42406362295150757,"[-1,0)",0.37664861695174096,,47,40,29,29,47,29,47,0.04163370090474786,2.6253094313113548e-27,1.0,0.503236089000081,0.29556938617510914,0.31935690953504,1.0804803354899482,0.3022388832822104,1.0225649117231306,0.07150813775440598,0.18251014909955246,0.06500107785018239
144,144,144,0,y_perp,fixed_target_rich,minimal_step,10.888559341430664,-0.42406362295150757,"[-1,0)",0.37664861695174096,,47,40,29,29,47,29,47,0.04163370090474786,2.6253094313113548e-27,1.0,0.503236089000081,0.29556938617510914,1.6470725487556586,5.572541087796744,1.6155170449085219,5.465779341407888,0.02662644582257359,1.0043489519630817,0.997885193736264
145,145,145,0,y,fixed_target_rich,minimal_step,13.056333541870117,0.16940176486968994,"[0,1)",1.4770723377970063,,47,40,29,29,47,29,47,0.04644815403211337,5.299145129634414e-26,1.0,0.6686774960379349,0.22108465233610022,0.30667926016607444,1.387157620058811,0.22108465233610022,1.0,0.7272476230677544,0.0,0.0
145,145,145,0,y_Q,fixed_target_rich,minimal_step,13.056333541870117,0.16940176486968994,"[0,1)",1.4770723377970063,,47,40,29,29,47,29,47,0.04644815403211337,5.299145129634414e-26,1.0,0.6686774960379349,0.22108465233610022,0.24858691351303602,1.12439697141494,0.23512706537576572,1.0635160011845497,0.2261429925636617,0.0657613303476865,0.03377274583699733
145,145,145,0,y_perp,fixed_target_rich,minimal_step,13.056333541870117,0.16940176486968994,"[0,1)",1.4770723377970063,,47,40,29,29,47,29,47,0.04644815403211337,5.299145129634414e-26,1.0,0.6686774960379349,0.22108465233610022,10.407153806299908,47.07316268376064,10.175337200210569,46.02462040079419,0.0038771949551917716,1.0050717111573926,0.9994295381058838
146,146,146,0,y,fixed_target_rich,minimal_smooth,9.85541820526123,-0.6019909977912903,"[-1,0)",0.2500397190271316,,47,40,26,26,47,26,47,0.04974809306433313,6.91651968817994e-28,1.0,0.5379528871004486,0.16315896623093623,0.1851471557316235,1.1347654377116183,0.16315896623093623,1.0,0.056283257559445035,0.0,0.0
146,146,146,0,y_Q,fixed_target_rich,minimal_smooth,9.85541820526123,-0.6019909977912903,"[-1,0)",0.2500397190271316,,47,40,26,26,47,26,47,0.04974809306433313,6.91651968817994e-28,1.0,0.5379528871004486,0.16315896623093623,0.15831239773429653,0.9702954204197406,0.1610331587241713,0.9869709427813115,0.04532826445464915,0.06362327199277265,0.05185053978768364
146,146,146,0,y_perp,fixed_target_rich,minimal_smooth,9.85541820526123,-0.6019909977912903,"[-1,0)",0.2500397190271316,,47,40,26,26,47,26,47,0.04974809306433313,6.91651968817994e-28,1.0,0.5379528871004486,0.16315896623093623,3.3919005612002486,20.788931430218376,3.3997355648208405,20.83695210478861,0.0009827137680349038,0.9962570522634394,0.9986548560556597
147,147,147,0,y,fixed_target_rich,minimal_smooth,5.088870048522949,-0.7087025046348572,"[-1,0)",0.19556786533338136,,47,40,17,17,47,17,47,0.04574974969620029,7.711271885802721e-28,1.0,0.30620147985577084,0.10777734600945225,0.10586564562735438,0.9822625027161996,0.10777734600945225,1.0,0.01764429964944955,0.0,0.0
