exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T,suite_exp,suite_smax
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,6,task,1,0.001,45,3,0.06382978723404255,3,0.004889577701159148,4.5224874694557306e-14,0.004889577701164494,0.9999760734599568,1.0,0.597482167811718,0.09552314981886789,0.9999565899075604,0.8792341443616697,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0014003430656863852,0.0013895693865100698,1.00775325023774,0.004322128879963214,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,6,iso,1,0.001,45,3,0.06382978723404255,3,0.10676390554159786,6.535148257727112e-13,0.10676390554149728,0.9890531346419374,1.0,0.597482167811718,0.09552314981886789,0.9999565899075604,0.8792341443616697,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0014003430656863852,0.0013895693865100698,1.00775325023774,0.004322128879963214,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,7,task,1,0.001,45,3,0.06382978723404255,3,0.0070587970237530814,2.430933794654944e-13,0.007058797023769907,0.999950366545023,1.0,0.7231273782459584,0.09130144066043053,0.9999918410220279,0.8643550348162697,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.002517185860874349,0.0010883962545831368,2.3127476323762695,0.005427225710754353,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,7,iso,1,0.001,45,3,0.06382978723404255,3,0.2899276709643123,4.39291486063209e-12,0.2899276709658072,0.9224465011426184,1.0,0.7231273782459584,0.09130144066043053,0.9999918410220279,0.8643550348162697,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.002517185860874349,0.0010883962545831368,2.3127476323762695,0.005427225710754353,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,8,task,1,0.001,45,3,0.06382978723404255,3,0.006486358631643226,1.3172605826230923e-13,0.006486358631639508,0.9999579191322714,1.0,0.41021391923221895,0.0856740469782662,0.9999872420239228,0.8848538236307184,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.001821651740949553,0.003820838750881375,0.4767675004681478,0.010744769095924424,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,8,iso,1,0.001,45,3,0.06382978723404255,3,0.189377063103271,7.358851791642115e-13,0.18937706310323948,0.965498918163937,1.0,0.41021391923221895,0.0856740469782662,0.9999872420239228,0.8848538236307184,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.001821651740949553,0.003820838750881375,0.4767675004681478,0.010744769095924424,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,9,task,1,0.001,45,3,0.06382978723404255,3,0.0075625033481264824,6.201901157798636e-13,0.007562503348102616,0.9999430116653383,1.0,0.6425523864998813,0.08813906644932984,0.999984878801745,0.8710664639780874,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0026504279235377995,0.0013553418061215843,1.9555420717982606,0.010250972465965255,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,9,iso,1,0.001,45,3,0.06382978723404255,3,0.22051016005908683,1.7433328553612532e-11,0.22051016006046772,0.9577346302596706,1.0,0.6425523864998813,0.08813906644932984,0.999984878801745,0.8710664639780874,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0026504279235377995,0.0013553418061215843,1.9555420717982606,0.010250972465965255,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,10,task,1,0.001,45,3,0.06382978723404255,3,0.005168823420245644,3.2716329985975237e-13,0.0051688234201620305,0.9999733658750137,1.0,0.4497610313718872,0.060102260498289026,0.9999906233748165,0.8844682474195724,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0033948641666486454,0.003073316239086905,1.104625721060607,0.00272518330646856,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,10,iso,1,0.001,45,3,0.06382978723404255,3,0.18580303072033047,1.4522905338804714e-11,0.18580303072139745,0.9671967261654459,1.0,0.4497610313718872,0.060102260498289026,0.9999906233748165,0.8844682474195724,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0033948641666486454,0.003073316239086905,1.104625721060607,0.00272518330646856,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,11,task,1,0.001,45,3,0.06382978723404255,3,0.00726839153027327,2.7903629584494165e-13,0.00726839153024487,0.9999470190744858,1.0,0.4582960270244143,0.0652964488764112,0.9999800041878935,0.88144349606741,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0069251158008376635,0.005284748622272944,1.310396443768636,0.006191932520637059,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,11,iso,1,0.001,45,3,0.06382978723404255,3,0.19861749484434446,9.036157358918576e-12,0.1986174948438254,0.9620842253658014,1.0,0.4582960270244143,0.0652964488764112,0.9999800041878935,0.88144349606741,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0069251158008376635,0.005284748622272944,1.310396443768636,0.006191932520637059,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,12,task,1,0.001,45,3,0.06382978723404255,3,0.0048432716667260725,1.11210349170126e-12,0.004843271666619613,0.9999765917480247,1.0,0.7172058375283106,0.09852474367902563,0.999985943926419,0.881997443816745,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0004154675987574361,0.00030166505128106913,1.3772480338477597,0.002925881378119101,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,12,iso,1,0.001,45,3,0.06382978723404255,3,0.23138791301911596,5.884937034862771e-11,0.23138791300030756,0.9510755338999404,1.0,0.7172058375283106,0.09852474367902563,0.999985943926419,0.881997443816745,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0004154675987574361,0.00030166505128106913,1.3772480338477597,0.002925881378119101,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,13,task,1,0.001,45,3,0.06382978723404255,3,0.005722939034988031,3.4691086738131283e-13,0.005722939035010391,0.9999672024245898,1.0,0.645732676259747,0.08859963871832723,0.9999720076581291,0.8770840043498205,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009908936224472878,0.010441738414229532,0.9489738041099962,0.005234799701762464,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,13,iso,1,0.001,45,3,0.06382978723404255,3,0.15363878524284005,8.740186255086802e-12,0.15363878524278926,0.976558021230286,1.0,0.645732676259747,0.08859963871832723,0.9999720076581291,0.8770840043498205,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009908936224472878,0.010441738414229532,0.9489738041099962,0.005234799701762464,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,14,task,1,0.001,45,3,0.06382978723404255,3,0.00776838568030373,2.571630500789969e-13,0.007768385680341114,0.9999391453196977,1.0,0.6631949838055468,0.09436904585581263,0.9999640208938143,0.8812151872279875,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0023564159452010864,0.002606124246046418,0.9041840383381,0.011960533404209585,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,14,iso,1,0.001,45,3,0.06382978723404255,3,0.12733313798182028,7.071605584548841e-12,0.1273331379823615,0.9833965013032999,1.0,0.6631949838055468,0.09436904585581263,0.9999640208938143,0.8812151872279875,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0023564159452010864,0.002606124246046418,0.9041840383381,0.011960533404209585,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,15,task,1,0.001,45,3,0.06382978723404255,3,0.007658320755770432,1.9726276102019755e-13,0.007658320755825588,0.9999414512425333,1.0,0.5850647736404498,0.07690827948006798,0.9999849628580497,0.8722878682197788,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.011932968906874564,0.014324696013806799,0.8330347042180177,0.006856110833085857,2b,1
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,15,iso,1,0.001,45,3,0.06382978723404255,3,0.3008713776847883,3.1738448469988564e-12,0.3008713776847917,0.9145609127288624,1.0,0.5850647736404498,0.07690827948006798,0.9999849628580497,0.8722878682197788,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.011932968906874564,0.014324696013806799,0.8330347042180177,0.006856110833085857,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,0,task,1,0.001,45,5,0.10638297872340426,5,0.008458976546504394,2.2032962264782377e-13,0.008458976546537338,0.9999286543411969,1.0,0.7208373172781897,0.14472595132674365,0.9999737910659598,0.8632090741750506,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004653507771496326,0.005031901695331644,0.924801010284765,0.0051114451714602185,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,0,iso,1,0.001,45,5,0.10638297872340426,5,0.2817794406649694,1.8754159773093794e-12,0.2817794406648261,0.9263315896920956,1.0,0.7208373172781897,0.14472595132674365,0.9999737910659598,0.8632090741750506,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004653507771496326,0.005031901695331644,0.924801010284765,0.0051114451714602185,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,1,task,1,0.001,45,5,0.10638297872340426,5,0.007747401032349103,4.301857105663396e-12,0.007747401032267723,0.9999402855941381,1.0,0.6864200739813506,0.1299296228363621,0.9999797540683193,0.8718507483189206,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.010273381503356441,0.012119347807440997,0.8476843528699477,0.008528509684303224,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,1,iso,1,0.001,45,5,0.10638297872340426,5,0.22484704961326535,2.706236218662028e-10,0.2248470495957218,0.9493556402783568,1.0,0.6864200739813506,0.1299296228363621,0.9999797540683193,0.8718507483189206,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.010273381503356441,0.012119347807440997,0.8476843528699477,0.008528509684303224,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,2,task,1,0.001,45,5,0.10638297872340426,5,0.008030117403568276,9.644301689474478e-13,0.008030117403569195,0.9999355770720162,1.0,0.6564618357805576,0.1385932619119659,0.9999054363809194,0.8650501476544105,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.00816274285120368,0.007543191924885994,1.082133787988836,0.012047449109603689,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,2,iso,1,0.001,45,5,0.10638297872340426,5,0.226552683930821,3.239290176050036e-11,0.2265526839318723,0.9507857166348737,1.0,0.6564618357805576,0.1385932619119659,0.9999054363809194,0.8650501476544105,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.00816274285120368,0.007543191924885994,1.082133787988836,0.012047449109603689,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,3,task,1,0.001,45,4,0.0851063829787234,5,0.011226615666329945,0.6912097710725484,0.6953042338282104,0.5193027442245853,0.5222290523747906,0.707197824718331,0.21241561773649278,0.9999542602846385,0.8669647828902537,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.012822581812834646,0.011818325165271353,1.0849745317986632,0.011066782307633747,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,3,iso,1,0.001,45,4,0.0851063829787234,5,0.2657080695234772,0.7399260546535437,0.7711391307286923,0.43602627131803284,0.4525094336459289,0.707197824718331,0.21241561773649278,0.9999542602846385,0.8669647828902537,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.012822581812834646,0.011818325165271353,1.0849745317986632,0.011066782307633747,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,4,task,1,0.001,45,5,0.10638297872340426,5,0.005633611144592543,3.2924572549659644e-13,0.005633611144561177,0.9999681699908547,1.0,0.7604816452169542,0.13995516969040267,0.9999723149548577,0.8572380285133367,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007356247907473801,0.005760695576613961,1.2769721658851618,0.0043893273584958105,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,4,iso,1,0.001,45,5,0.10638297872340426,5,0.2231625642538446,8.04698610354563e-12,0.2231625642541204,0.9491683815345218,1.0,0.7604816452169542,0.13995516969040267,0.9999723149548577,0.8572380285133367,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007356247907473801,0.005760695576613961,1.2769721658851618,0.0043893273584958105,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,5,task,1,0.001,45,5,0.10638297872340426,5,0.01080805593712774,1.0013915688367905e-12,0.010808055937082955,0.9998831551499097,1.0,0.6594022043248399,0.1265794703077208,0.9999658928929964,0.8733613891021023,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02997606149234522,0.037004341465196586,0.810068773161073,0.006004451264275312,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,5,iso,1,0.001,45,5,0.10638297872340426,5,0.266437902675346,2.4502776887184526e-11,0.2664379026760691,0.9316212096678311,1.0,0.6594022043248399,0.1265794703077208,0.9999658928929964,0.8733613891021023,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02997606149234522,0.037004341465196586,0.810068773161073,0.006004451264275312,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,6,task,1,0.001,45,5,0.10638297872340426,5,0.006748072928254705,3.255777561406082e-13,0.006748072928239124,0.9999544180578077,1.0,0.7208415818839231,0.12146729013331761,0.9999644343880106,0.8591876855036844,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005055318447938177,0.006783902050763913,0.7451933135397959,0.01259750568429132,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,6,iso,1,0.001,45,5,0.10638297872340426,5,0.15609042405138393,1.1609726762052083e-11,0.15609042405359602,0.9767168762937275,1.0,0.7208415818839231,0.12146729013331761,0.9999644343880106,0.8591876855036844,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005055318447938177,0.006783902050763913,0.7451933135397959,0.01259750568429132,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,7,task,1,0.001,45,4,0.0851063829787234,5,0.006381098498453327,0.47656141539255914,0.4757438250539373,0.7735729384590206,0.772889217359495,0.49084194992504926,0.12371513223700327,0.9999842432363739,0.8743149830115775,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.002192461216771635,0.0021278959794675005,1.0303422901904686,0.003512586390660824,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,7,iso,1,0.001,45,4,0.0851063829787234,5,0.22197255409764946,0.5775087466384398,0.6179705863953964,0.6344241854490228,0.666483647556757,0.49084194992504926,0.12371513223700327,0.9999842432363739,0.8743149830115775,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.002192461216771635,0.0021278959794675005,1.0303422901904686,0.003512586390660824,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,8,task,1,0.001,45,5,0.10638297872340426,5,0.00564812033425714,7.910556383931497e-14,0.005648120334273635,0.9999681188291734,1.0,0.6352960675556091,0.1318355258887624,0.9999616258778853,0.8700425615302831,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.011047030594064706,0.009327865551128054,1.1843042262469947,0.008353401824348032,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,8,iso,1,0.001,45,5,0.10638297872340426,5,0.1746537706009417,6.626887295084842e-13,0.17465377060095727,0.9698557358382358,1.0,0.6352960675556091,0.1318355258887624,0.9999616258778853,0.8700425615302831,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.011047030594064706,0.009327865551128054,1.1843042262469947,0.008353401824348032,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,9,task,1,0.001,45,5,0.10638297872340426,5,0.007501506718213196,1.979719861433651e-13,0.007501506718219195,0.9999440974782461,1.0,0.6743504860935982,0.11598905698536588,0.9999744014326433,0.8696958896756661,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.014230933870973406,0.013051790335409055,1.0903434322236525,0.007302599572354694,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,9,iso,1,0.001,45,5,0.10638297872340426,5,0.24794634492604758,3.6397816138689865e-12,0.24794634492621698,0.9430165489472764,1.0,0.6743504860935982,0.11598905698536588,0.9999744014326433,0.8696958896756661,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.014230933870973406,0.013051790335409055,1.0903434322236525,0.007302599572354694,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,10,task,1,0.001,45,5,0.10638297872340426,5,0.010553764180099534,9.274008233306953e-13,0.010553764180046743,0.9998900261934293,1.0,0.7649644066834912,0.14959753970141823,0.9999678697779375,0.8534545525520907,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.027943505360177534,0.023676452267763395,1.1802234998789887,0.006355059183867451,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,10,iso,1,0.001,45,5,0.10638297872340426,5,0.31800969798090184,7.015221544619723e-11,0.3180096979715732,0.90859153116374,1.0,0.7649644066834912,0.14959753970141823,0.9999678697779375,0.8534545525520907,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.027943505360177534,0.023676452267763395,1.1802234998789887,0.006355059183867451,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,11,task,1,0.001,45,5,0.10638297872340426,5,0.011452922279959862,2.8323862923396837e-13,0.011452922279994494,0.9998693468058425,1.0,0.6773127398112362,0.12575181766115218,0.9999726192069057,0.8692293320690057,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.013618012466100525,0.012273548806865228,1.1095415580604746,0.014803420459390515,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,11,iso,1,0.001,45,5,0.10638297872340426,5,0.32734990245960816,7.421246814610933e-12,0.3273499024614096,0.9060410269240785,1.0,0.6773127398112362,0.12575181766115218,0.9999726192069057,0.8692293320690057,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.013618012466100525,0.012273548806865228,1.1095415580604746,0.014803420459390515,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,12,task,1,0.001,45,4,0.0851063829787234,5,0.008712537485838261,0.4080828618638037,0.40841903990735934,0.8331959658229037,0.8334683778533808,0.5855410528573893,0.160463556216745,0.9999812399803825,0.8743246241019448,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007994730694337981,0.009651053302707496,0.8283790839798956,0.008992847687604067,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,12,iso,1,0.001,45,4,0.0851063829787234,5,0.240903374300753,0.6886164219033286,0.7108195636714884,0.4865725525110971,0.525807423486,0.5855410528573893,0.160463556216745,0.9999812399803825,0.8743246241019448,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007994730694337981,0.009651053302707496,0.8283790839798956,0.008992847687604067,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,13,task,1,0.001,45,5,0.10638297872340426,5,0.005954049430049289,3.1843255737466483e-13,0.005954049430050589,0.999964523405313,1.0,0.6911744280725239,0.13561624254992466,0.9999703207548164,0.8605390092661289,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.01624557002431827,0.011329053858578256,1.4339741188552364,0.007044098588684381,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,13,iso,1,0.001,45,5,0.10638297872340426,5,0.2742037473017051,2.38300975022756e-11,0.27420374729931923,0.9277983204430741,1.0,0.6911744280725239,0.13561624254992466,0.9999703207548164,0.8605390092661289,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.01624557002431827,0.011329053858578256,1.4339741188552364,0.007044098588684381,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,14,task,1,0.001,45,5,0.10638297872340426,5,0.012444463266625967,3.293160401363799e-13,0.012444463266582243,0.9998458738762408,1.0,0.7169533838149426,0.12609422767303455,0.9999916032173701,0.8639949652987404,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.04578653019854551,0.03340078664710387,1.3708219115406848,0.04398888606762387,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,14,iso,1,0.001,45,5,0.10638297872340426,5,0.36068539733289423,1.3106830219044694e-11,0.360685397331466,0.8906571881625933,1.0,0.7169533838149426,0.12609422767303455,0.9999916032173701,0.8639949652987404,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.04578653019854551,0.03340078664710387,1.3708219115406848,0.04398888606762387,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,15,task,1,0.001,45,5,0.10638297872340426,5,0.010153010809924054,9.866934335588855e-14,0.010153010809913491,0.9998971393688233,1.0,0.5005326262595958,0.10954947254240774,0.9999486464184082,0.8758091392393205,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.023818761796115234,0.023040914165750118,1.033759408362424,0.010489190900384865,2b,1
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,15,iso,1,0.001,45,5,0.10638297872340426,5,0.24236736316153853,2.7526644855966815e-12,0.2423673631613727,0.9436491301849386,1.0,0.5005326262595958,0.10954947254240774,0.9999486464184082,0.8758091392393205,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.023818761796115234,0.023040914165750118,1.033759408362424,0.010489190900384865,2b,1
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,0,task,1,0.001,45,6,0.1276595744680851,8,0.014087767945709786,0.3864627375490165,0.3860007200422433,0.8498272145160684,0.8506465524864186,0.7747274231648738,0.32870343480187136,0.9999559076888006,0.8411572926166317,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004016207258012383,0.0028942566470406736,1.3876472434187495,0.007478055719538673,2b,1
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,0,iso,1,0.001,45,6,0.1276595744680851,8,0.3740693001107428,0.5882737509207331,0.6732592357901019,0.5881966641277294,0.6539339939783407,0.7747274231648738,0.32870343480187136,0.9999559076888006,0.8411572926166317,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004016207258012383,0.0028942566470406736,1.3876472434187495,0.007478055719538673,2b,1
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,1,task,1,0.001,45,6,0.1276595744680851,8,0.012582971438497239,0.4398380998792605,0.4417463819520747,0.8058436098219632,0.8065424458949886,0.7379688091787395,0.2891367391575675,0.9999766684512796,0.8502063803011244,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009265917081620056,0.006445517570108458,1.4375753352362888,0.011125222961376892,2b,1
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,1,iso,1,0.001,45,6,0.1276595744680851,8,0.3501460153078908,0.6856945578402996,0.7389643044607332,0.476568171208008,0.5298229733491315,0.7379688091787395,0.2891367391575675,0.9999766684512796,0.8502063803011244,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009265917081620056,0.006445517570108458,1.4375753352362888,0.011125222961376892,2b,1
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,2,task,1,0.001,45,6,0.1276595744680851,8,0.012595791188407222,0.4608663353005379,0.4604217108613864,0.787272138192211,0.787602220987077,0.6532522808701061,0.25433462754733965,0.9999632170571265,0.8545006082337544,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.05378501553690945,0.037663629196522816,1.4280359244263958,0.00880319367135203,2b,1
